#	 Ephemeris file
#	rx			ry			rz		vx			vy			vz
5.4455372348148905E7	-6534824.032012511	-9065339.162956802	-1.1116101204328876	44.38254429049674	23.82214752958644	
-4.1919334139595926E7	-9.227786254927948E7	-3.883490684082438E7	31.986922390166832	-11.90662203573371	-7.38122742167401	
-4.812959243330177E7	-1.3206510866029094E8	-5.726887380725861E7	27.7196048553722	-8.860811393574892	-3.840443677718652	
-1.4512430894351864E8	1.7829700205711567E8	8.571014592745149E7	-18.589406065802496	-11.353975076332489	-4.705812837173442	
-8.012529325418527E8	1.1300531694018789E8	6.794460000296155E7	-2.2653546218931284	-11.305805646742124	-4.7909214587322575	
-3.5842437179425895E8	1.1993887000353508E9	5.10824027905485E8	-9.829518275042956	-2.5432458993581726	-0.6273103309470107	
2.6915234448172584E9	-1.198551709595592E9	-5.630038696094319E8	2.955319769452366	5.322375829799037	2.289270121802419	
3.099293656715799E9	-2.990632030926855E9	-1.3012426715733345E9	3.9043887558354196	3.53087964069645	1.348003987541617	
-7.293385851083924E8	-4.40117138440219E9	-1.1537225446744516E9	5.469911139134651	-1.1251653266575738	-1.9991920624488442	
-4.837343369569731E7	-1.3230810516238965E8	-5.737833840040948E7	28.549290841067496	-9.463186866046765	-4.2082987038704225	
590615.4638410409	-243790.751954238	-119044.65986740452	0.0044864363459902025	0.011159911585568368	0.00461161505233132	
